"year","month_name","month_date","month","market_inflation_expectation","consumer_inflation_expectation","consumer_confidence_index","inflation_target","inflation_target_lower_bound","inflation_target_upper_bound","inflation_target_wtd_avg","inflation_target_lower_bound_wtd_avg","inflation_target_upper_bound_wtd_avg","ipca","selic","selic_deflated","real_household_income","real_household_income_trend","real_household_income_gap","real_exchange_rate","real_exchange_rate_trend","real_exchange_rate_gap","gdp","primary_fiscal_result","primary_fiscal_result_to_gdp","search_term_ipca","search_term_selic","search_term_inflation","ipca_lag","selic_deflated_lag","primary_fiscal_result_to_gdp_lag","real_exchange_rate_gap_lag","real_household_income_gap_lag","consumer_confidence_index_lag"
2013,"Jul",2013-07-01,2013.5,5.74,7.2,99.5,4.5,2.5,6.5,4.5,2.5,6.5,6.27,8.23,1.8443587089489,6082775.84298597,5978427.20082677,1.7454196338591,93.45,88.7272578354965,5.32276357876367,5109929.8,1614285.77,0.3159,10,22,15,6.7,1.12464854732897,0.3192,2.09165099880946,1.34988841555543,102.4
2013,"Aug",2013-08-01,2013.58333333333,6.01,7,102,4.5,2.5,6.5,4.5,2.5,6.5,6.09,8.45,2.22452634555568,6125873.18143757,5995263.80162109,2.1785426653147,98.06,89.1273799880379,10.0223074134581,5144959.4,1615203.05,0.3139,12,22,17,6.27,1.8443587089489,0.3159,5.32276357876367,1.7454196338591,99.5
2013,"Sep",2013-09-01,2013.66666666667,6.19,7.1,102.5,4.5,2.5,6.5,4.5,2.5,6.5,5.86,8.9,2.87171736255432,6182346.98811534,6011601.47803609,2.84026661952037,94.79,89.5321901482962,5.87253572485507,5190038.5,1656896.58,0.3192,12,21,21,6.09,2.22452634555568,0.3139,10.0223074134581,2.1785426653147,102
2013,"Oct",2013-10-01,2013.75,6.24,7.1,101.1,4.5,2.5,6.5,4.5,2.5,6.5,5.84,9.25,3.22184429327286,6215317.28001996,6027434.01467759,3.11713516705201,91.47,89.9411863451178,1.69979262783559,5234346.7,1683156.11,0.3216,11,22,23,5.86,2.87171736255432,0.3192,5.87253572485507,2.84026661952037,102.5
2013,"Nov",2013-11-01,2013.83333333333,6.15,7.2,102.1,4.5,2.5,6.5,4.5,2.5,6.5,5.77,9.45,3.47924742365509,6245872.18807776,6042756.51363233,3.36130827027712,94.71,90.3539071768699,4.8211449390926,5278071.3,1647842.63,0.3122,10,21,21,5.84,3.22184429327286,0.3216,1.69979262783559,3.11713516705201,101.1
2013,"Dec",2013-12-01,2013.91666666667,6.04,7.1,100.6,4.5,2.5,6.5,4.5,2.5,6.5,5.91,9.9,3.76734963648382,6268987.5536105,6057565.52670351,3.4902144429966,95.87,90.7699030383213,5.6187092758329,5331619,1660187.02,0.3114,9,18,14,5.77,3.47924742365509,0.3122,4.8211449390926,3.36130827027712,102.1
2014,"Jan",2014-01-01,2014,5.99,7.3,98.5,4.5,2.5,6.5,4.5,2.5,6.5,5.59,10.17,4.33753196325408,6288617.33097761,6071859.17294492,3.56988118233255,95.6,91.1887579360683,4.83748453622361,5376008.7,1650951.25,0.3071,15,23,18,5.91,3.76734963648382,0.3114,5.6187092758329,3.4902144429966,100.6
2014,"Feb",2014-02-01,2014.08333333333,6.07,7.2,97,4.5,2.5,6.5,4.5,2.5,6.5,5.68,10.43,4.49470098410296,6302558.10596124,6085637.20275319,3.56447313536719,94.72,91.6100952293068,3.39471841275674,5433417.3,1686848.5,0.3105,12,25,18,5.59,4.33753196325408,0.3071,4.83748453622361,3.56988118233255,98.5
2014,"Mar",2014-03-01,2014.16666666667,6.14,7.2,96.7,4.5,2.5,6.5,4.5,2.5,6.5,6.15,10.65,4.23928403203013,6305229.0240662,6098901.03904151,3.38303546333854,91.68,92.0335723145946,-0.384177540545716,5475987.8,1706644.69,0.3117,11,21,20,5.68,4.49470098410296,0.3105,3.39471841275674,3.56447313536719,97
2014,"Apr",2014-04-01,2014.25,6.06,7.5,96.4,4.5,2.5,6.5,4.5,2.5,6.5,6.28,10.87,4.31878057960107,6307940.34949399,6111653.77849557,3.21167687359951,87.63,92.4588705846682,-5.22272287573121,5509204.2,1716892.6,0.3116,13,22,23,6.15,4.23928403203013,0.3117,-0.384177540545716,3.38303546333854,96.7
2014,"May",2014-05-01,2014.33333333333,5.93,7.2,92.5,4.5,2.5,6.5,4.5,2.5,6.5,6.37,10.9,4.25871956378676,6304047.5603718,6123900.10983794,2.94171112040922,86.9,92.8856687040827,-6.44412511380197,5549142.8,1750829.66,0.3155,12,21,26,6.28,4.31878057960107,0.3116,-5.22272287573121,3.21167687359951,96.4
2014,"Jun",2014-06-01,2014.41666666667,5.94,7.4,93.4,4.5,2.5,6.5,4.5,2.5,6.5,6.52,10.9,4.11190386781826,6307228.44807023,6135646.23634808,2.79648149702123,87.05,93.3136080775894,-6.71242727253806,5575730.9,1779742.89,0.3192,9,17,19,6.37,4.25871956378676,0.3155,-6.44412511380197,2.94171112040922,92.5
2014,"Jul",2014-07-01,2014.5,5.92,7.2,94.5,4.5,2.5,6.5,4.5,2.5,6.5,6.5,10.9,4.13145539906103,6338796.42199052,6146899.75133203,3.12184480667517,87.49,93.7422839242242,-6.66965179691822,5610039.3,1799679.43,0.3208,11,18,17,6.52,4.11190386781826,0.3192,-6.71242727253806,2.79648149702123,93.4
2014,"Aug",2014-08-01,2014.58333333333,6.18,7.2,91.8,4.5,2.5,6.5,4.5,2.5,6.5,6.51,10.9,4.12167871561355,6377373.59386908,6157669.57203266,3.56797355340859,88.77,94.1712431327138,-5.73555466938234,5640036.7,1838332.58,0.3259,11,20,22,6.5,4.13145539906103,0.3208,-6.66965179691822,3.12184480667517,94.5
2014,"Sep",2014-09-01,2014.66666666667,6.29,7.3,92.8,4.5,2.5,6.5,4.5,2.5,6.5,6.75,10.9,3.88758782201406,6407155.73707747,6167966.09637715,3.87793377854024,89.59,94.5999843488533,-5.29596741832231,5683722.3,1850280.06,0.3255,13,21,26,6.51,4.12167871561355,0.3259,-5.73555466938234,3.56797355340859,91.8
2014,"Oct",2014-10-01,2014.75,6.38,7.5,91.4,4.5,2.5,6.5,4.5,2.5,6.5,6.59,10.92,4.06229477436906,6434288.22255847,6177801.41753956,4.15174894244275,92.87,95.0279645421791,-2.27087316094333,5716974.9,1878610.91,0.3286,13,27,55,6.75,3.88758782201406,0.3255,-5.29596741832231,3.87793377854024,92.8
2014,"Nov",2014-11-01,2014.83333333333,6.5,7.5,86,4.5,2.5,6.5,4.5,2.5,6.5,6.56,11.15,4.30743243243243,6452841.99361247,6187189.47429317,4.29358952757204,94.97,95.4546020249411,-0.507678010971602,5745157.1,1891087.24,0.3292,12,21,30,6.59,4.06229477436906,0.3286,-2.27087316094333,4.15174894244275,91.4
2014,"Dec",2014-12-01,2014.91666666667,6.62,7.4,86.6,4.5,2.5,6.5,4.5,2.5,6.5,6.41,11.58,4.85856592425522,6462322.27462563,6196146.18447605,4.29583296172806,96.64,95.8792984584279,0.793394980775708,5778953,1915773.07,0.3315,12,21,17,6.56,4.30743243243243,0.3292,-0.507678010971602,4.29358952757204,86
2015,"Jan",2015-01-01,2015,6.64,7.2,80.2,4.5,2.5,6.5,4.5,2.5,6.5,7.14,11.82,4.36811648310624,6430312.82918249,6204689.51571429,3.63633527345359,93.33,96.3014517647152,-3.08557317700164,5800038.5,1934268.91,0.3335,16,24,21,6.41,4.85856592425522,0.3315,0.793394980775708,4.29583296172806,86.6
2015,"Feb",2015-02-01,2015.08333333333,6.55,7.9,76.1,4.5,2.5,6.5,4.5,2.5,6.5,7.7,12.15,4.13184772516249,6392599.41101604,6212839.48946176,2.89336175285371,98.77,96.7204657354896,2.11902853126811,5811292.2,1927287.63,0.3316,16,26,25,7.14,4.36811648310624,0.3335,-3.08557317700164,3.63633527345359,80.2
2015,"Mar",2015-03-01,2015.16666666667,6.47,8.4,74.1,4.5,2.5,6.5,4.5,2.5,6.5,8.13,12.58,4.1154166281328,6352797.95574799,6220617.86809296,2.12487071956335,106.96,97.1357212345686,10.1139710917544,5849624.5,1919732.26,0.3282,18,31,30,7.7,4.13184772516249,0.3316,2.11902853126811,2.89336175285371,76.1
2015,"Apr",2015-04-01,2015.25,6.01,8.8,75.5,4.5,2.5,6.5,4.5,2.5,6.5,8.17,12.68,4.16936303965978,6299484.78080052,6228047.80101893,1.14702041576971,103.69,97.5466149400776,6.29789671706829,5867014.3,1972169.01,0.3361,17,29,26,8.13,4.1154166281328,0.3282,10.1139710917544,2.12487071956335,74.1
2015,"May",2015-05-01,2015.33333333333,5.97,8.9,75.1,4.5,2.5,6.5,4.5,2.5,6.5,8.47,13.15,4.31455702037429,6278688.75102508,6235153.4575587,0.698223287729993,104.13,97.9526193347621,6.3064987002809,5878046.3,1984129.32,0.3375,18,27,26,8.17,4.16936303965978,0.3361,6.29789671706829,1.14702041576971,75.5
2015,"Jun",2015-06-01,2015.41666666667,6.04,9.2,74,4.5,2.5,6.5,4.5,2.5,6.5,8.89,13.58,4.30709890715399,6267447.77656402,6241959.55824255,0.408336806473031,105.07,98.3532543040299,6.82920534099187,5907266.7,2033575.55,0.3442,18,30,32,8.47,4.31455702037429,0.3375,6.3064987002809,0.698223287729993,75.1
2015,"Jul",2015-07-01,2015.5,5.8,9.7,70.8,4.5,2.5,6.5,4.5,2.5,6.5,9.56,13.69,3.76962395034686,6232940.58473171,6248491.15952128,-0.248869277279495,108.32,98.7480873982631,9.69326379267703,5927531.2,2043298.54,0.3447,18,29,24,8.89,4.30709890715399,0.3442,6.82920534099187,0.408336806473031,74
2015,"Aug",2015-08-01,2015.58333333333,5.63,10,69.7,4.5,2.5,6.5,4.5,2.5,6.5,9.53,14.15,4.2180224596001,6217508.35169451,6254773.51451405,-0.595787565018524,116.79,99.1367379945848,17.8069829233029,5945145.4,2034274.14,0.3422,19,29,24,9.56,3.76962395034686,0.3447,9.69326379267703,-0.248869277279495,70.8
2015,"Sep",2015-09-01,2015.66666666667,5.81,10,65.1,4.5,2.5,6.5,4.5,2.5,6.5,9.49,14.15,4.25609644716411,6196822.15090524,6260831.75635099,-1.02238181661434,129.34,99.5188993274703,29.9652637579947,5953369.4,2029610.73,0.3409,19,29,28,9.53,4.2180224596001,0.3422,17.8069829233029,-0.595787565018524,69.7
2015,"Oct",2015-10-01,2015.75,6.32,10,65.3,4.5,2.5,6.5,4.5,2.5,6.5,9.93,14.15,3.83880651323569,6188604.69510577,6266690.73062238,-1.24604897342452,127.47,99.8944008448347,27.6047495374623,5965728.3,2094869.64,0.3512,18,26,30,9.49,4.25609644716411,0.3409,29.9652637579947,-1.02238181661434,65.1
2015,"Nov",2015-11-01,2015.83333333333,6.92,10.1,66.1,4.5,2.5,6.5,4.5,2.5,6.5,10.48,14.15,3.32186821144098,6207566.83037384,6272374.78901726,-1.03322841544637,121.97,100.263302095678,21.6496938068205,5980791.9,2160879.33,0.3613,17,26,26,9.93,3.83880651323569,0.3512,27.6047495374623,-1.24604897342452,65.3
2015,"Dec",2015-12-01,2015.91666666667,7.01,11,64.9,4.5,2.5,6.5,4.5,2.5,6.5,10.67,14.15,3.14448359989157,6230865.43209876,6277907.68070892,-0.749330047568364,122.1,100.625875403687,21.3405592847403,5995787,2272217.17,0.379,17,25,23,10.48,3.32186821144098,0.3613,21.6496938068205,-1.03322841544637,66.1
2016,"Jan",2016-01-01,2016,6.84,11.3,65.4,4.5,2.5,6.5,4.5,2.54166666666667,6.45833333333333,10.71,14.15,3.10721705356336,6184579.83616502,6283312.65480928,-1.57134976513851,122.64,100.9825605825,21.4467124744833,6003121.3,2286788.39,0.3809,18,24,24,10.67,3.14448359989157,0.379,21.3405592847403,-0.749330047568364,64.9
2016,"Feb",2016-02-01,2016.08333333333,6.77,11.4,67.8,4.5,2.5,6.5,4.5,2.58333333333333,6.41666666666667,10.36,14.15,3.43421529539689,6171040.70935414,6288612.59744994,-1.86959979286176,120.27,101.333963141162,18.6867623369863,6026838.2,2360392.03,0.3916,17,21,21,10.71,3.10721705356336,0.3809,21.4467124744833,-1.57134976513851,65.4
2016,"Mar",2016-03-01,2016.16666666667,6.64,11.1,66,4.5,2.5,6.5,4.5,2.625,6.375,9.39,14.15,4.35140323612759,6146049.56515272,6293829.63293519,-2.34801506238971,112.65,101.680855698588,10.7878166701584,6039452.6,2423128.13,0.4012,17,22,25,10.36,3.43421529539689,0.3916,18.6867623369863,-1.86959979286176,67.8
2016,"Apr",2016-04-01,2016.25,6.34,10.7,65.6,4.5,2.5,6.5,4.5,2.66666666666667,6.33333333333333,9.28,14.15,4.45644216691068,6133352.12276458,6298984.97837881,-2.62951659962308,110.04,102.024156985091,7.8568088693741,6063202.1,2458650.72,0.4055,16,22,23,9.39,4.35140323612759,0.4012,10.7878166701584,-2.34801506238971,66
2016,"May",2016-05-01,2016.33333333333,6.05,10.3,70.4,4.5,2.5,6.5,4.5,2.70833333333333,6.29166666666667,9.32,14.15,4.41822173435784,6124230.92975605,6304098.71061631,-2.85318788802216,108.67,102.364870369442,6.15946623856589,6087401.7,2493775.18,0.4097,17,22,27,9.28,4.45644216691068,0.4055,7.8568088693741,-2.62951659962308,65.6
2016,"Jun",2016-06-01,2016.41666666667,5.94,10.5,73.1,4.5,2.5,6.5,4.5,2.75,6.25,8.84,14.15,4.87872105843439,6119617.21841438,6309189.62845189,-3.00470299993234,104.88,102.704061071054,2.11864935646617,6118558.5,2627112.1,0.4294,18,22,27,9.32,4.41822173435784,0.4097,6.15946623856589,-2.85318788802216,70.4
2016,"Jul",2016-07-01,2016.5,5.72,10,76.7,4.5,2.5,6.5,4.5,2.79166666666667,6.20833333333333,8.74,14.15,4.97517013058673,6121549.64303357,6314275.14282107,-3.05221890760664,99.55,103.042842960028,-3.38969972071003,6133332.3,2672668.3,0.4358,16,19,17,8.84,4.87872105843439,0.4294,2.11864935646617,-3.00470299993234,73.1
2016,"Aug",2016-08-01,2016.58333333333,5.39,9.8,78.8,4.5,2.5,6.5,4.5,2.83333333333333,6.16666666666667,8.97,14.15,4.75360190878222,6128892.61206131,6319371.20190928,-3.01420163117524,98.17,103.382346696121,-5.04181503196271,6162709,2742366.38,0.445,17,20,19,8.74,4.97517013058673,0.4358,-3.38969972071003,-3.05221890760664,76.7
2016,"Sep",2016-09-01,2016.66666666667,5.21,9.8,79.9,4.5,2.5,6.5,4.5,2.875,6.125,8.48,14.15,5.22676991150441,6147881.84863987,6324492.26682251,-2.79248373990619,99.1,103.723675988139,-4.45768619757365,6187501.9,2805851.53,0.4535,17,23,24,8.97,4.75360190878222,0.445,-5.04181503196271,-3.01420163117524,78.8
2016,"Oct",2016-10-01,2016.75,5,9.1,80.6,4.5,2.5,6.5,4.5,2.91666666666667,6.08333333333333,7.87,14.05,5.72911838323908,6152695.12676163,6329651.32892452,-2.7956706138654,95.95,104.067894326166,-7.80057517136151,6205867.9,2824324.97,0.4551,19,27,27,8.48,5.22676991150441,0.4535,-4.45768619757365,-2.79248373990619,79.9
2016,"Nov",2016-11-01,2016.83333333333,4.93,9.2,78.3,4.5,2.5,6.5,4.5,2.95833333333333,6.04166666666667,6.99,13.9,6.45854752780632,6164951.60691097,6334860.01684435,-2.6821178286749,98.84,104.41602952377,-5.34020451572572,6238417.3,2831739.36,0.4539,19,26,25,7.87,5.72911838323908,0.4551,-7.80057517136151,-2.7956706138654,80.6
2016,"Dec",2016-12-01,2016.91666666667,4.84,9.1,74.1,4.5,2.5,6.5,4.5,3,6,6.29,13.65,6.92445197102269,6180269.30568055,6340128.59380828,-2.52138873466775,97.55,104.769046756448,-6.89043852162746,6269328,2994966.58,0.4777,20,26,23,6.99,6.45854752780632,0.4539,-5.34020451572572,-2.6821178286749,78.3
2017,"Jan",2017-01-01,2017,4.78,7.9,78.3,4.5,3,6,4.5,3,6,5.35,13.17,7.42287612719505,6197149.30876298,6345466.01202089,-2.33736502530993,93.08,105.127868174778,-11.4602040200686,6301441.6,3047147.56,0.4836,26,33,26,6.29,6.92445197102269,0.4777,-6.89043852162746,-2.52138873466775,74.1
2017,"Feb",2017-02-01,2017.08333333333,4.64,7.6,80.5,4.5,3,6,4.5,3,6,4.76,12.82,7.69377625047729,6195248.80480914,6350879.99020458,-2.45054521004147,91.5,105.493360226816,-13.2646833855036,6321823.7,3109156.92,0.4918,20,32,21,5.35,7.42287612719505,0.4836,-11.4602040200686,-2.33736502530993,78.3
2017,"Mar",2017-03-01,2017.16666666667,4.56,7.5,83.4,4.5,3,6,4.5,3,6,4.57,12.15,7.24873290618724,6209090.98712196,6356377.10266278,-2.3171393572468,92.12,105.866296398673,-12.9845823140035,6354593.3,3138396.32,0.4939,20,37,24,4.76,7.69377625047729,0.4918,-13.2646833855036,-2.45054521004147,80.5
2017,"Apr",2017-04-01,2017.25,4.62,7.5,82.3,4.5,3,6,4.5,3,6,4.08,11.59,7.21560338201384,6240151.31653626,6361962.72284099,-1.91468280484264,93.26,106.247342202999,-12.2236866670835,6371333,3146590,0.4939,17,31,23,4.57,7.24873290618724,0.4939,-12.9845823140035,-2.3171393572468,83.4
2017,"May",2017-05-01,2017.33333333333,4.67,7.1,84,4.5,3,6,4.5,3,6,3.6,11.15,7.28764478764479,6272465.78015545,6367641.08771777,-1.49467135869034,95.64,106.637057085345,-10.3126036913634,6405795.7,3199139.69,0.4994,20,35,26,4.08,7.21560338201384,0.4939,-12.2236866670835,-1.91468280484264,82.3
2017,"Jun",2017-06-01,2017.41666666667,4.47,6.9,83.1,4.5,3,6,4.5,3,6,3,10.15,6.94174757281552,6307093.46078071,6373415.49436884,-1.04060426700131,99.23,107.035900280286,-7.29278705541362,6426159.9,3230607.09,0.5027,18,32,23,3.6,7.28764478764479,0.4994,-10.3126036913634,-1.49467135869034,84
2017,"Jul",2017-07-01,2017.5,4.44,6.9,82.7,4.5,3,6,4.5,3,6,2.71,10.01,7.10738973809757,6331784.45074003,6379288.50549257,-0.74466070489897,97.45,107.444246168565,-9.30179746701853,6452596.4,3323550.18,0.5151,19,32,19,3,6.94174757281552,0.5027,-7.29278705541362,-1.04060426700131,83.1
2017,"Aug",2017-08-01,2017.58333333333,4.44,6.3,81.9,4.5,3,6,4.5,3,6,2.46,9.15,6.52937731797774,6356881.72231444,6385262.17204323,-0.444468041626422,97.36,107.862408900209,-9.73685736049625,6477790.7,3367257.37,0.5198,21,33,23,2.71,7.10738973809757,0.5151,-9.30179746701853,-0.74466070489897,82.7
2017,"Sep",2017-09-01,2017.66666666667,4.06,6.7,84.2,4.5,3,6,4.5,3,6,2.54,8.35,5.66608152915933,6374403.89563225,6391338.17843147,-0.264956763770885,97.51,108.290625509149,-9.9552712512851,6497619,3411459.81,0.525,21,36,25,2.46,6.52937731797774,0.5198,-9.73685736049625,-0.444468041626422,81.9
2017,"Oct",2017-10-01,2017.75,4,6.4,85.8,4.5,3,6,4.5,3,6,2.7,8.01,5.17039922103215,6390224.02810409,6397517.99008298,-0.114012371519678,97.91,108.729051992212,-9.95047026896476,6526743.6,3415082.17,0.5232,19,33,21,2.54,5.66608152915933,0.525,-9.9552712512851,-0.264956763770885,84.2
2017,"Nov",2017-11-01,2017.83333333333,4.01,5.9,87.1,4.5,3,6,4.5,3,6,2.8,7.4,4.47470817120623,6404294.85019001,6403802.94175768,0.00768150483092533,99.87,109.177761162386,-8.5253270110034,6554663.4,3453857.69,0.5269,18,28,25,2.7,5.17039922103215,0.5232,-9.95047026896476,-0.114012371519678,85.8
2017,"Dec",2017-12-01,2017.91666666667,3.91,5.8,87.3,4.5,3,6,4.5,3,6,2.95,7,3.93394851869839,6420104.74705428,6410194.31193492,0.154604285565996,100.99,109.636742352316,-7.88671951281582,6585479,3505361.47,0.5323,18,33,21,2.8,4.47470817120623,0.5269,-8.5253270110034,0.00768150483092533,87.1
2018,"Jan",2018-01-01,2018,3.98,5.4,87.7,4.5,3,6,4.48,2.97916666666667,5.97916666666667,2.86,6.9,3.92766867587011,6431768.18644068,6416693.38288966,0.234931025241436,99.48,110.105913075506,-9.65062890693162,6624386.2,3532846.45,0.5333,24,32,24,2.95,3.93394851869839,0.5323,-7.88671951281582,0.154604285565996,87.3
2018,"Feb",2018-02-01,2018.08333333333,4.03,5.4,87.4,4.5,3,6,4.46,2.95833333333333,5.95833333333333,2.84,6.72,3.77285103072733,6427704.22109982,6423301.51336623,0.0685427536669003,101.89,110.585124126768,-7.86283344656757,6653655.4,3560272.77,0.5351,19,33,18,2.86,3.92766867587011,0.5333,-9.65062890693162,0.234931025241436,87.7
2018,"Mar",2018-03-01,2018.16666666667,3.98,5.3,90.8,4.5,3,6,4.44,2.9375,5.9375,2.68,6.58,3.79820802493185,6435418.78978327,6430020.17842693,0.0839594776770758,102.57,111.074144310843,-7.65627713236651,6682355,3579759.73,0.5357,19,31,20,2.84,3.77285103072733,0.5351,-7.86283344656757,0.0685427536669003,87.4
2018,"Apr",2018-04-01,2018.25,4.04,5,88.9,4.5,3,6,4.42,2.91666666666667,5.91666666666667,2.76,6.4,3.54223433242506,6428190.26798039,6436850.88710554,-0.13454745615592,106.74,111.572675340466,-4.33141477133081,6732547.8,3566365.94,0.5297,18,31,22,2.68,3.79820802493185,0.5357,-7.65627713236651,0.0839594776770758,90.8
2018,"May",2018-05-01,2018.33333333333,4.22,5.3,88.1,4.5,3,6,4.4,2.89583333333333,5.89583333333333,2.86,6.4,3.44157106747036,6411085.01102413,6443795.19009182,-0.507622885314241,110,112.080353309975,-1.85612665247572,6743824.9,3540645.07,0.525,20,32,26,2.76,3.54223433242506,0.5297,-4.33141477133081,-0.13454745615592,88.9
2018,"Jun",2018-06-01,2018.41666666667,4.3,5.2,84.1,4.5,3,6,4.38,2.875,5.875,4.39,6.4,1.92547178848548,6396895.19244106,6450854.57124973,-0.836468691282399,110.84,112.596777024545,-1.56023739841311,6786171.2,3573675.31,0.5266,19,29,23,2.86,3.44157106747036,0.525,-1.85612665247572,-0.507622885314241,88.1
2018,"Jul",2018-07-01,2018.5,3.73,5.4,85.4,4.5,3,6,4.35,2.85416666666667,5.85416666666667,4.48,6.4,1.83767228177643,6393388.24460919,6458030.26204991,-1.00095562915803,111.84,113.121529237242,-1.13287828221869,6830092.3,3641522.19,0.5332,19,31,19,4.39,1.92547178848548,0.5266,-1.56023739841311,-0.836468691282399,84.1
2018,"Aug",2018-08-01,2018.58333333333,3.69,5.7,85,4.5,3,6,4.33,2.83333333333333,5.83333333333333,4.19,6.4,2.12112486802956,6398206.59225095,6465323.07760972,-1.038099481698,113.82,113.654179145756,0.145899478127443,6873221.8,3595765.86,0.5232,22,31,23,4.48,1.83767228177643,0.5332,-1.13287828221869,-1.00095562915803,85.4
2018,"Sep",2018-09-01,2018.66666666667,3.98,5.6,83.7,4.5,3,6,4.31,2.8125,5.8125,4.53,6.4,1.78896010714629,6417740.5541133,6472733.33426558,-0.84960676289807,116.32,114.194286059431,1.86148888348256,6905408.5,3673267.23,0.5319,22,34,25,4.19,2.12112486802956,0.5232,0.145899478127443,-1.038099481698,85
2018,"Oct",2018-10-01,2018.75,4,5.7,85.7,4.5,3,6,4.29,2.79166666666667,5.79166666666667,4.56,6.4,1.75975516449884,6430012.36914203,6480260.83047977,-0.775408006748635,106.32,114.741410567096,-7.3394692687448,6948653.3,3772984.29,0.543,20,30,28,4.53,1.78896010714629,0.5319,1.86148888348256,-0.84960676289807,83.7
2018,"Nov",2018-11-01,2018.83333333333,3.74,5.6,93,4.5,3,6,4.27,2.77083333333333,5.77083333333333,4.05,6.4,2.25852955309949,6433035.28929569,6487904.94038753,-0.845722179902331,106.72,115.295129659692,-7.43754717567211,6982104.4,3778639.62,0.5412,20,29,25,4.56,1.75975516449884,0.543,-7.3394692687448,-0.775408006748635,85.7
2018,"Dec",2018-12-01,2018.91666666667,3.82,5.4,93,4.5,3,6,4.25,2.75,5.75,3.75,6.4,2.55421686746988,6446797.06167472,6495664.65040455,-0.752310831298653,109.46,115.854955348139,-5.51979440924455,7004141,3832957.88,0.5472,21,32,21,4.05,2.25852955309949,0.5412,-7.43754717567211,-0.845722179902331,93
2019,"Jan",2019-01-01,2019,4.02,5,95.3,4.25,2.75,5.75,4.23,2.72916666666667,5.72916666666667,3.78,6.4,2.5245712083253,6464470.02892326,6503538.52356953,-0.600726735217727,106.18,116.420333477237,-8.79600081135218,7029638.4,3867946.08,0.5502,29,42,28,3.75,2.55421686746988,0.5472,-5.51979440924455,-0.752310831298653,93
2019,"Feb",2019-02-01,2019.08333333333,4,4.9,94.5,4.25,2.75,5.75,4.21,2.70833333333333,5.70833333333333,3.89,6.4,2.41601694099529,6466271.80721794,6511524.74585646,-0.694966853459622,105.64,116.99066054799,-9.70219374334926,7065605.3,3899150.46,0.5518,24,38,22,3.78,2.5245712083253,0.5502,-8.79600081135218,-0.600726735217727,95.3
2019,"Mar",2019-03-01,2019.16666666667,3.99,5.1,90.9,4.25,2.75,5.75,4.19,2.6875,5.6875,4.58,6.4,1.74029451137885,6462706.27375264,6519621.20178492,-0.872979062291113,107.76,117.565254046486,-8.34026526460705,7077734.5,3882047.42,0.5485,24,36,24,3.89,2.41601694099529,0.5518,-9.70219374334926,-0.694966853459622,94.5
2019,"Apr",2019-04-01,2019.25,3.72,5.3,89.7,4.25,2.75,5.75,4.17,2.66666666666667,5.66666666666667,4.94,6.4,1.39127120259195,6452420.53985714,6527825.42670056,-1.15513026030067,108.96,118.143343876556,-7.77305227296681,7102889.9,3898797.52,0.5489,24,38,25,4.58,1.74029451137885,0.5485,-8.34026526460705,-0.872979062291113,90.9
2019,"May",2019-05-01,2019.33333333333,3.57,5.4,85.8,4.25,2.75,5.75,4.15,2.64583333333333,5.64583333333333,4.66,6.4,1.66252627555896,6452866.31644195,6536134.51679063,-1.2739670539945,110.69,118.724084284204,-6.76702147895453,7155932.6,3941330.33,0.5508,26,37,27,4.94,1.39127120259195,0.5489,-7.77305227296681,-1.15513026030067,89.7
2019,"Jun",2019-06-01,2019.41666666667,3.6,5.4,88.2,4.25,2.75,5.75,4.13,2.625,5.625,3.37,6.4,2.93121795491922,6437123.1951007,6544544.98641455,-1.64139434501306,107.71,119.306558656303,-9.71996744094342,7168423.2,3994529.3,0.5572,24,34,23,4.66,1.66252627555896,0.5508,-6.76702147895453,-1.2739670539945,85.8
2019,"Jul",2019-07-01,2019.5,3.69,5.3,88.9,4.25,2.75,5.75,4.1,2.60416666666667,5.60416666666667,3.22,6.4,3.08079829490409,6476246.18765953,6553052.7074302,-1.17207236382491,106.95,119.889788388331,-10.7930696703025,7208028.9,4018959.15,0.5576,24,43,19,3.37,2.93121795491922,0.5572,-9.71996744094342,-1.64139434501306,88.2
2019,"Aug",2019-08-01,2019.58333333333,3.61,5.1,90.6,4.25,2.75,5.75,4.08,2.58333333333333,5.58333333333333,3.43,5.9,2.38808856231267,6485703.13772696,6561652.72282362,-1.15747645151181,110.62,120.472705396149,-8.17837149398318,7238468.9,4095014.42,0.5657,31,48,24,3.22,3.08079829490409,0.5576,-10.7930696703025,-1.17207236382491,88.9
2019,"Sep",2019-09-01,2019.66666666667,3.47,5.1,89.9,4.25,2.75,5.75,4.06,2.5625,5.5625,2.89,5.71,2.74079113616483,6528589.32502958,6570339.48293794,-0.635433800898366,112.63,121.054141751572,-6.95898680514349,7281103.7,4119034.74,0.5657,23,49,24,3.43,2.38808856231267,0.5657,-8.17837149398318,-1.15747645151181,90.6
2019,"Oct",2019-10-01,2019.75,3.5,4.9,89.6,4.25,2.75,5.75,4.04,2.54166666666667,5.54166666666667,2.54,5.38,2.76965086795398,6577661.63025171,6579106.85208554,-0.0219668393648176,112.09,121.632853502451,-7.84562166196252,7319403.4,4131475.84,0.5645,26,47,24,2.89,2.74079113616483,0.5657,-6.95898680514349,-0.635433800898366,89.9
